awaiting	1	UnrelEv, 1
straighten	1	ScrEv_make_hair_style, 1
skimming	1	UnrelEv, 1
squeezed	1	RelNScrEv, 1
Cooking	1	Evoking, 1
verified	1	ScrEv_check_in, 1
retract	1	ScrEv_other, 1
partaking	1	UnrelEv, 1
accumulated	1	UnrelEv, 1
exhausted	1	UnrelEv, 1
snagged	1	ScrEv_get_groceries, 1
waived	1	RelNScrEv, 1
dyed	1	ScrEv_prepare_ingredients, 1
need-my	1	UnrelEv, 1
chewing	1	UnrelEv, 1
floated	1	UnrelEv, 1
laying	1	UnrelEv, 1
dodged	1	ScrEv_move_section, 1
rehearsed	1	UnrelEv, 1
birdwatching	1	UnrelEv, 1
buzzing	1	UnrelEv, 1
reshaped	1	RelNScrEv, 1
Found	1	UnrelEv, 1
indicating	1	UnrelEv, 1
accept	1	UnrelEv, 1
glowing	1	UnrelEv, 1
blotted	1	ScrEv_dry, 1
waves	1	ScrEv_go_security_checks, 1
refuse	1	UnrelEv, 1
smiling	1	UnrelEv, 1
newly-planted	1	Unclear, 1
skipped	1	UnrelEv, 1
blew-dry	1	ScrEv_dry, 1
reassured	1	UnrelEv, 1
homeade	1	RelNScrEv, 1
begged	1	UnrelEv, 1
reduce	1	UnrelEv, 1
prickling	1	RelNScrEv, 1
rises	1	ScrEv_fill_water/wait, 1
retained	1	UnrelEv, 1
dinged	1	ScrEv_other, 1
heads	1	RelNScrEv, 1
thawing	1	UnrelEv, 1
taxis	1	ScrEv_take_off_preparations, 1
brining	1	UnrelEv, 1
unused	1	UnrelEv, 1
justify	1	UnrelEv, 1
flirted	1	UnrelEv, 1
screeched	1	UnrelEv, 1
raced	1	ScrEv_get_bus_stop, 1
Starting	1	UnrelEv, 1
reinstalled	1	ScrEv_put_new_tire, 1
forgetting	1	UnrelEv, 1
backing	1	RelNScrEv, 1
knitting	1	UnrelEv, 1
flooded	1	RelNScrEv, 1
viewing	1	ScrEv_spend_time_flight, 1
signals	1	RelNScrEv, 1
snore	1	ScrEv_spend_time_flight, 1
sorting	1	RelNScrEv, 1
spins	1	RelNScrEv, 1
pertaining	1	UnrelEv, 1
Look	1	RelNScrEv, 1
Pack	1	ScrEv_refill_hole, 1
deserves	1	UnrelEv, 1
inspects	1	ScrEv_present_ID/ticket, 1
posted	1	UnrelEv, 1
faded	1	RelNScrEv, 1
surveying	1	RelNScrEv, 1
Noticing	1	UnrelEv, 1
swirl	1	UnrelEv, 1
existing	1	UnrelEv, 1
Growing	1	RelNScrEv, 1
gossip	1	ScrEv_small_talk, 1
concerned	1	UnrelEv, 1
race	1	RelNScrEv, 1
Spending	1	RelNScrEv, 1
licensed	1	RelNScrEv, 1
blowdry	1	ScrEv_dry, 1
unbolted	1	ScrEv_loose_nut, 1
involves	1	UnrelEv, 1
binge	1	RelNScrEv, 1
occurred	1	UnrelEv, 1
unplug	1	ScrEv_open_drain, 1
nears	1	ScrEv_bus_stops, 1
shuffled	1	ScrEv_go_exit, 1
mumbled	1	UnrelEv, 1
struggling	1	UnrelEv, 1
swivels	1	UnrelEv, 1
await	1	ScrEv_wait, 1
counted	1	UnrelEv, 1
flopped	1	UnrelEv, 1
wander	1	ScrEv_spend_time_train, 1
scare	1	UnrelEv, 1
blows	1	ScrEv_dry, 1
detailing	1	UnrelEv, 1
over-spend	1	ScrEv_pay, 1
depressing	1	UnrelEv, 1
viewed	1	RelNScrEv, 1
nutrient-filled	1	ScrEv_place_fertilizers, 1
withstand	1	UnrelEv, 1
invites	1	UnrelEv, 1
roughed	1	ScrEv_other, 1
allocated	1	UnrelEv, 1
Get	1	ScrEv_prepare_bath, 1
concealed	1	UnrelEv, 1
lathering	1	ScrEv_wash, 1
hauled	1	ScrEv_bring_vehicle, 1
wen	1	ScrEv_other, 1
fished	1	RelNScrEv, 1
Seating	1	ScrEv_find_place, 1
springs	1	ScrEv_check, 1
deplaned	1	ScrEv_exit_plane, 1
okays	1	ScrEv_listen_crew, 1
convince	1	UnrelEv, 1
recognize	1	UnrelEv, 1
overwhelms	1	UnrelEv, 1
clacking	1	UnrelEv, 1
trims	1	ScrEv_cut, 1
Watch	1	ScrEv_listen_crew, 1
restock	1	RelNScrEv, 1
alternating	1	ScrEv_add_ingredients, 1
daydream	1	UnrelEv, 1
notifying	1	RelNScrEv, 1
chew	1	ScrEv_other, 1
established	1	UnrelEv, 1
skeeve	1	UnrelEv, 1
suppose	1	UnrelEv, 1
sparkling	1	UnrelEv, 1
glance	1	UnrelEv, 1
sweated	1	UnrelEv, 1
pierced	1	RelNScrEv, 1
worn	1	UnrelEv, 1
indicates	1	UnrelEv, 1
totaled	1	ScrEv_other, 1
disappoint	1	UnrelEv, 1
bubbled	1	RelNScrEv, 1
chilled	1	RelNScrEv, 1
top-up	1	ScrEv_get_tickets, 1
affected	1	UnrelEv, 1
touring	1	UnrelEv, 1
bolted	1	RelNScrEv, 1
chopped	1	ScrEv_prepare_ingredients, 1
organize	1	RelNScrEv, 1
Stuck	1	ScrEv_put_patch/seal, 1
illustrate	1	UnrelEv, 1
fumble	1	UnrelEv, 1
damaging	1	UnrelEv, 1
Set	1	ScrEv_set_time, 1
hacking	1	ScrEv_dig_hole, 1
manned	1	UnrelEv, 1
navigate	1	ScrEv_get_shelf, 1
acquire	1	ScrEv_get_utensils, 1
disembarking	1	ScrEv_get_off, 1
soaping	1	ScrEv_wash, 1
renting	1	UnrelEv, 1
screening	1	ScrEv_go_security_checks, 1
exchanged	1	ScrEv_spend_time_train, 1
observed	1	ScrEv_spend_time_flight, 1
depends	1	UnrelEv, 1
packaged	1	UnrelEv, 1
Bring	1	UnrelEv, 1
receives	1	UnrelEv, 1
concerning	1	UnrelEv, 1
catering	1	ScrEv_spend_time_flight, 1
aim	1	RelNScrEv, 1
tugged	1	UnrelEv, 1
perform	1	UnrelEv, 1
Stow	1	ScrEv_stow_away_luggage, 1
descend	1	ScrEv_landing, 1
fuse	1	RelNScrEv, 1
ragged	1	RelNScrEv, 1
pre-printed	1	RelNScrEv, 1
progressed	1	ScrEv_ride_bike, 1
sends	1	ScrEv_press_stop_button, 1
flatten	1	RelNScrEv, 1
peel	1	ScrEv_take_tire_off, 1
Place	1	ScrEv_place_root, 1
post	1	ScrEv_make_list, 1
float	1	UnrelEv, 1
stumble	1	RelNScrEv, 1
becoming	1	RelNScrEv, 1
dying	1	UnrelEv, 1
topped	1	ScrEv_decorate, 1
paced	1	ScrEv_move_section, 1
dance	1	UnrelEv, 1
seemingly	1	UnrelEv, 1
Rubbing	1	ScrEv_other, 1
perusing	1	RelNScrEv, 1
penetrated	1	RelNScrEv, 1
satisfy	1	UnrelEv, 1
supporting	1	ScrEv_tie_stakes_up, 1
plotted	1	ScrEv_other, 1
hiking	1	UnrelEv, 1
prove	1	UnrelEv, 1
bury	1	UnrelEv, 1
caved	1	RelNScrEv, 1
hesitated	1	UnrelEv, 1
flourish	1	RelNScrEv, 1
lifting	1	ScrEv_take_tire_off, 1
accelerated	1	ScrEv_take_off, 1
carting	1	RelNScrEv, 1
displayed	1	UnrelEv, 1
consulting	1	ScrEv_check_list, 1
Wait	1	ScrEv_wait, 1
nod	1	ScrEv_customer_opinion, 1
intrigued	1	UnrelEv, 1
honked	1	UnrelEv, 1
directing	1	RelNScrEv, 1
counteract	1	UnrelEv, 1
shown	1	ScrEv_spend_time_flight, 1
navigating	1	RelNScrEv, 1
happenings	1	UnrelEv, 1
Cover	1	ScrEv_refill_hole, 1
appreciates	1	Unclear, 1
stained	1	UnrelEv, 1
whisked	1	RelNScrEv, 1
elected	1	UnrelEv, 1
tackling	1	UnrelEv, 1
blame	1	UnrelEv, 1
hurts	1	UnrelEv, 1
analyzed	1	UnrelEv, 1
resided	1	UnrelEv, 1
pureed	1	RelNScrEv, 1
invert	1	ScrEv_take_out_cake_tin, 1
soothe	1	UnrelEv, 1
inquire	1	ScrEv_ask_librarian, 1
uninjured	1	UnrelEv, 1
struck	1	RelNScrEv, 1
benefit	1	UnrelEv, 1
recorded	1	ScrEv_make_list, 1
assemble	1	ScrEv_other, 1
throw	1	RelNScrEv, 1
acclimate	1	RelNScrEv, 1
Add	1	ScrEv_add_ingredients, 1
heated	1	UnrelEv, 1
stare	1	ScrEv_spend_time_bus, 1
drains	1	RelNScrEv, 1
pitched	1	UnrelEv, 1
describe	1	UnrelEv, 1
trample	1	UnrelEv, 1
gaining	1	RelNScrEv, 1
flattened	1	RelNScrEv, 1
stockpile	1	Unclear, 1
prying	1	ScrEv_remove_tire, 1
signalling	1	RelNScrEv, 1
pointing	1	UnrelEv, 1
splitting	1	UnrelEv, 1
inflating	1	ScrEv_refill_tire_air, 1
revealed	1	RelNScrEv, 1
fizzled	1	RelNScrEv, 1
balancing	1	ScrEv_other, 1
minded	1	ScrEv_spend_time_bus, 1
lathers	1	ScrEv_wash, 1
depend	1	UnrelEv, 1
inspired	1	UnrelEv, 1
contains	1	RelNScrEv, 1
commenced	1	UnrelEv, 1
moistened	1	UnrelEv, 1
producing	1	RelNScrEv, 1
sweeps	1	ScrEv_other, 1
prepaid	1	RelNScrEv, 1
utilize	1	UnrelEv, 1
zesting	1	ScrEv_prepare_ingredients, 1
Fill	1	ScrEv_refill_hole, 1
fined	1	RelNScrEv, 1
anticipated	1	UnrelEv, 1
pamper	1	RelNScrEv, 1
meditating	1	ScrEv_relax, 1
expecting	1	UnrelEv, 1
deoderized	1	UnrelEv, 1
unaccompanied	1	UnrelEv, 1
pinned	1	RelNScrEv, 1
selling	1	RelNScrEv, 1
quacked	1	UnrelEv, 1
eaten	1	ScrEv_eat, 1
devastated	1	UnrelEv, 1
signaling	1	RelNScrEv, 1
giggles	1	UnrelEv, 1
knwo	1	UnrelEv, 1
re-attached	1	ScrEv_put_new_tire, 1
surveyed	1	ScrEv_find_place, 1
scooted	1	RelNScrEv, 1
fluff	1	ScrEv_make_hair_style, 1
wheezed	1	ScrEv_bus_stops, 1
won	1	UnrelEv, 1
pictured	1	UnrelEv, 1
kneeled	1	UnrelEv, 1
memorized	1	UnrelEv, 1
soiled	1	UnrelEv, 1
increased	1	ScrEv_take_off_preparations, 1
exercising	1	UnrelEv, 1
sprinted	1	ScrEv_leave, 1
finalize	1	RelNScrEv, 1
evaluate	1	UnrelEv, 1
foamed	1	RelNScrEv, 1
inviting	1	RelNScrEv, 1
envisioned	1	UnrelEv, 1
sifts	1	ScrEv_prepare_ingredients, 1
Learning	1	UnrelEv, 1
crawled	1	ScrEv_sink_water, 1
perked	1	UnrelEv, 1
lasts	1	ScrEv_ride, 1
Looks	1	UnrelEv, 1
registered	1	ScrEv_register, 1
hydrated	1	UnrelEv, 1
rested	1	UnrelEv, 1
outing	1	UnrelEv, 1
requires	1	UnrelEv, 1
anointed	1	UnrelEv, 1
lke	1	UnrelEv, 1
overloaded	1	UnrelEv, 1
poke	1	UnrelEv, 1
focused	1	UnrelEv, 1
singing	1	ScrEv_other, 1
strapped	1	RelNScrEv, 1
becomes	1	RelNScrEv, 1
Skirting	1	UnrelEv, 1
tiptoed	1	ScrEv_enter_bathroom, 1
crossing	1	UnrelEv, 1
Use	1	ScrEv_grease_cake_tin, 1
separating	1	RelNScrEv, 1
undressing	1	ScrEv_undress, 1
undo	1	ScrEv_loose_nut, 1
adopted	1	UnrelEv, 1
beg	1	UnrelEv, 1
re-live	1	UnrelEv, 1
plugging	1	ScrEv_close_drain, 1
subtracted	1	RelNScrEv, 1
upset	1	UnrelEv, 1
creamed	1	ScrEv_prepare_ingredients, 1
dodge	1	UnrelEv, 1
sprouting	1	RelNScrEv, 1
contain	1	UnrelEv, 1
burying	1	RelNScrEv, 1
operated	1	UnrelEv, 1
kew	1	UnrelEv, 1
admit	1	UnrelEv, 1
spritzed	1	ScrEv_other, 1
smoking	1	UnrelEv, 1
Gearing	1	UnrelEv, 1
Pour	1	ScrEv_pour_dough, 1
Have	1	UnrelEv, 1
advertised	1	RelNScrEv, 1
compares	1	UnrelEv, 1
kick	1	UnrelEv, 1
crushed	1	UnrelEv, 1
belonged	1	UnrelEv, 1
drizzle	1	UnrelEv, 1
staked	1	ScrEv_other, 1
persuaded	1	UnrelEv, 1
sprinkling	1	ScrEv_grease_cake_tin, 1
overflow	1	RelNScrEv, 1
hosting	1	UnrelEv, 1
beats	1	UnrelEv, 1
deter	1	UnrelEv, 1
fertilize	1	ScrEv_place_fertilizers, 1
dripped	1	ScrEv_put_bubble_bath_scent, 1
knelt	1	UnrelEv, 1
tamping	1	ScrEv_tamp_dirt, 1
remodeled	1	UnrelEv, 1
sorry	1	UnrelEv, 1
enhance	1	RelNScrEv, 1
Put	1	ScrEv_refill_tire_air, 1
drew	1	ScrEv_turn_water_on, 1
twirled	1	ScrEv_check_new_tire, 1
expose	1	ScrEv_take_tire_off, 1
aligned	1	UnrelEv, 1
freshen	1	Evoking, 1
recieved	1	UnrelEv, 1
maintain	1	UnrelEv, 1
scoring	1	UnrelEv, 1
Cutting	1	ScrEv_cut, 1
enlisted	1	UnrelEv, 1
taught	1	UnrelEv, 1
contend	1	UnrelEv, 1
blow-dries	1	ScrEv_dry, 1
blow-dried	1	ScrEv_dry, 1
perforated	1	UnrelEv, 1
reassure	1	ScrEv_customer_opinion, 1
hoof	1	RelNScrEv, 1
well-mixed	1	ScrEv_make_dough, 1
escort	1	ScrEv_move_in_salon, 1
Unspoken	1	UnrelEv, 1
spoiled	1	UnrelEv, 1
sees	1	UnrelEv, 1
emphasizing	1	UnrelEv, 1
churn	1	UnrelEv, 1
unhooked	1	ScrEv_remove_cap, 1
resisting	1	UnrelEv, 1
disconnecting	1	RelNScrEv, 1
tidied	1	RelNScrEv, 1
shaven	1	RelNScrEv, 1
stiffening	1	UnrelEv, 1
jotted	1	ScrEv_note_shelf, 1
Given	1	UnrelEv, 1
chug	1	ScrEv_train_departs, 1
chilling	1	RelNScrEv, 1
lacking	1	UnrelEv, 1
occupied	1	UnrelEv, 1
shoveling	1	ScrEv_dig_hole, 1
failing	1	RelNScrEv, 1
Fixing	1	Evoking, 1
identify	1	ScrEv_examine_tire, 1
Giving	1	UnrelEv, 1
stomped	1	ScrEv_tamp_dirt, 1
reuse	1	RelNScrEv, 1
evened	1	RelNScrEv, 1
prepping	1	ScrEv_grease_cake_tin, 1
sift	1	RelNScrEv, 1
well-stocked	1	RelNScrEv, 1
thinned	1	ScrEv_cut, 1
chime	1	ScrEv_other, 1
braked	1	RelNScrEv, 1
prevents	1	UnrelEv, 1
Parking	1	UnrelEv, 1
originating	1	RelNScrEv, 1
toss	1	UnrelEv, 1
commuting	1	ScrEv_ride_bike, 1
marking	1	ScrEv_check_off, 1
tossing	1	UnrelEv, 1
babysitting	1	UnrelEv, 1
disgusting	1	UnrelEv, 1
answered	1	ScrEv_make_appointment, 1
advised	1	RelNScrEv, 1
shadowing	1	UnrelEv, 1
bruised	1	UnrelEv, 1
avoiding	1	UnrelEv, 1
battered	1	UnrelEv, 1
tilt	1	RelNScrEv, 1
spraying	1	ScrEv_wash, 1
unleash	1	UnrelEv, 1
wishing	1	RelNScrEv, 1
tucked	1	UnrelEv, 1
Snip	1	ScrEv_cut, 1
relive	1	UnrelEv, 1
sounds	1	RelNScrEv, 1
massaged	1	RelNScrEv, 1
eyed	1	UnrelEv, 1
personalized	1	UnrelEv, 1
switching	1	ScrEv_other, 1
tugging	1	RelNScrEv, 1
tallied	1	ScrEv_cashier_scan/weight, 1
Test	1	ScrEv_check_new_tire, 1
savoring	1	UnrelEv, 1
hailed	1	UnrelEv, 1
whispered	1	UnrelEv, 1
Beating	1	ScrEv_prepare_ingredients, 1
camping	1	UnrelEv, 1
signaled	1	UnrelEv, 1
tuck	1	ScrEv_put_new_tire, 1
squash	1	UnrelEv, 1
compile	1	RelNScrEv, 1
Stepping	1	ScrEv_board_bus, 1
rubbing	1	ScrEv_grease_cake_tin, 1
compiling	1	RelNScrEv, 1
assist	1	ScrEv_get_tickets, 1
solve	1	UnrelEv, 1
serves	1	RelNScrEv, 1
greasing	1	ScrEv_grease_cake_tin, 1
booming	1	RelNScrEv, 1
roaming	1	ScrEv_move_section, 1
giggle	1	UnrelEv, 1
roam	1	ScrEv_spend_time_train, 1
checked-in	1	ScrEv_check_luggage, 1
blessed	1	UnrelEv, 1
wrinkle	1	UnrelEv, 1
appears	1	ScrEv_bus_comes, 1
chats	1	ScrEv_small_talk, 1
spice	1	UnrelEv, 1
arranges	1	ScrEv_make_hair_style, 1
wets	1	ScrEv_wash, 1
slung	1	UnrelEv, 1
talks	1	ScrEv_listen_crew, 1
shredding	1	ScrEv_prepare_ingredients, 1
reminding	1	RelNScrEv, 1
embarrasing	1	UnrelEv, 1
grabs	1	UnrelEv, 1
promising	1	UnrelEv, 1
empties	1	RelNScrEv, 1
armed	1	UnrelEv, 1
Coming	1	RelNScrEv, 1
recall	1	UnrelEv, 1
lingered	1	UnrelEv, 1
stacking	1	ScrEv_decorate, 1
Plant	1	Evoking, 1
bathed	1	Evoking, 1
hurting	1	UnrelEv, 1
noticing	1	ScrEv_notice_problem, 1
detach	1	ScrEv_remove_tire, 1
complain	1	UnrelEv, 1
spy	1	UnrelEv, 1
squished	1	RelNScrEv, 1
Leaving	1	ScrEv_leave_airport, 1
backed	1	UnrelEv, 1
conducted	1	ScrEv_go_security_checks, 1
utilized	1	Evoking, 1
drapes	1	ScrEv_put_on_cape, 1
stirs	1	ScrEv_prepare_ingredients, 1
decrees	1	UnrelEv, 1
dividing	1	UnrelEv, 1
panicking	1	RelNScrEv, 1
ensures	1	UnrelEv, 1
screened	1	ScrEv_go_security_checks, 1
pierce	1	RelNScrEv, 1
pre-packed	1	ScrEv_pack_luggage, 1
Carrying	1	UnrelEv, 1
infused	1	UnrelEv, 1
recognized	1	UnrelEv, 1
craved	1	UnrelEv, 1
craves	1	UnrelEv, 1
isolated	1	ScrEv_examine_tire, 1
hates	1	UnrelEv, 1
Position	1	ScrEv_other, 1
knock	1	UnrelEv, 1
follows	1	UnrelEv, 1
jolted	1	ScrEv_bus_stops, 1
scuttled	1	ScrEv_move_section, 1
continuing	1	ScrEv_move_section, 1
fed	1	ScrEv_get_ticket, 1
adjusting	1	ScrEv_other, 1
requesting	1	ScrEv_press_stop_button, 1
stripped	1	ScrEv_undress, 1
explaining	1	UnrelEv, 1
overlooking	1	UnrelEv, 1
strolled	1	RelNScrEv, 1
amused	1	UnrelEv, 1
Assuming	1	UnrelEv, 1
transplanted	1	Evoking, 1
rinseout	1	ScrEv_wash, 1
rescheduling	1	RelNScrEv, 1
piped	1	ScrEv_decorate, 1
exchange	1	RelNScrEv, 1
composed	1	UnrelEv, 1
harvest	1	RelNScrEv, 1
unpacking	1	UnrelEv, 1
spruce	1	UnrelEv, 1
varies	1	UnrelEv, 1
bind	1	RelNScrEv, 1
hugged	1	UnrelEv, 1
skilled	1	RelNScrEv, 1
muddle	1	ScrEv_small_talk, 1
Filling	1	ScrEv_refill_hole, 1
strive	1	UnrelEv, 1
reinflate	1	ScrEv_refill_tire_air, 1
burdened	1	UnrelEv, 1
replant	1	RelNScrEv, 1
retain	1	UnrelEv, 1
owning	1	UnrelEv, 1
dabbed	1	ScrEv_dry, 1
eavesdrop	1	UnrelEv, 1
recieve	1	ScrEv_get_ticket, 1
prune	1	RelNScrEv, 1
flashed	1	ScrEv_get_ticket, 1
wakes	1	UnrelEv, 1
Requested	1	ScrEv_press_stop_button, 1
stranded	1	UnrelEv, 1
bear	1	RelNScrEv, 1
restocked	1	RelNScrEv, 1
cycled	1	Evoking, 1
tightening	1	RelNScrEv, 1
cruise	1	ScrEv_move_section, 1
deliver	1	UnrelEv, 1
joke	1	UnrelEv, 1
laugh	1	UnrelEv, 1
gaze	1	ScrEv_spend_time_bus, 1
stationed	1	UnrelEv, 1
steeping	1	ScrEv_get_off, 1
blooms	1	UnrelEv, 1
numbered	1	UnrelEv, 1
re-shut	1	UnrelEv, 1
snored	1	ScrEv_spend_time_flight, 1
Verify	1	ScrEv_check_new_tire, 1
excluding	1	UnrelEv, 1
oiled	1	ScrEv_grease_cake_tin, 1
tilled	1	ScrEv_tamp_dirt, 1
wisk	1	RelNScrEv, 1
cashed	1	ScrEv_cashier_scan/weight, 1
Pleased	1	RelNScrEv, 1
assembled	1	ScrEv_other, 1
risk	1	UnrelEv, 1
encounter	1	UnrelEv, 1
unscrewing	1	ScrEv_remove_tire, 1
estimated	1	UnrelEv, 1
shining	1	UnrelEv, 1
punching	1	ScrEv_conductor_checks, 1
puled	1	UnrelEv, 1
scruffed	1	ScrEv_put_patch/seal, 1
breathe	1	UnrelEv, 1
overheard	1	RelNScrEv, 1
aching	1	UnrelEv, 1
Paying	1	UnrelEv, 1
clapped	1	ScrEv_spend_time_flight, 1
walkable	1	UnrelEv, 1
swaying	1	UnrelEv, 1
explode	1	RelNScrEv, 1
notifies	1	RelNScrEv, 1
signing	1	ScrEv_obtain_card, 1
joined	1	UnrelEv, 1
celebrating	1	UnrelEv, 1
fret	1	UnrelEv, 1
hearing	1	RelNScrEv, 1
wereup	1	UnrelEv, 1
centered	1	RelNScrEv, 1
foul-smelling	1	UnrelEv, 1
uprooting	1	ScrEv_dig_hole, 1
peddle	1	UnrelEv, 1
chewed	1	ScrEv_spend_time_flight, 1
approach	1	UnrelEv, 1
blasted	1	RelNScrEv, 1
improve	1	UnrelEv, 1
beeps	1	ScrEv_other, 1
frequenting	1	UnrelEv, 1
glided	1	ScrEv_landing, 1
affixed	1	ScrEv_put_new_tire, 1
plain-looking	1	UnrelEv, 1
Follow	1	UnrelEv, 1
descending	1	ScrEv_landing, 1
judge	1	RelNScrEv, 1
burnt	1	RelNScrEv, 1
envision	1	UnrelEv, 1
enrolling	1	UnrelEv, 1
roamed	1	ScrEv_other, 1
proceeding	1	RelNScrEv, 1
establish	1	UnrelEv, 1
totals	1	ScrEv_cashier_scan/weight, 1
garnished	1	ScrEv_decorate, 1
puzzle	1	ScrEv_bring_vehicle, 1
existed	1	UnrelEv, 1
steers	1	ScrEv_move_in_salon, 1
tie	1	ScrEv_tie_stakes_up, 1
Awaited	1	UnrelEv, 1
fasten	1	ScrEv_buckle_seat_belt, 1
rot	1	UnrelEv, 1
contemplating	1	UnrelEv, 1
deflating	1	RelNScrEv, 1
entertain	1	UnrelEv, 1
pre-purchased	1	ScrEv_get_tickets, 1
descended	1	ScrEv_landing, 1
concoct	1	UnrelEv, 1
handled	1	RelNScrEv, 1
prep	1	ScrEv_grease_cake_tin, 1
drown	1	UnrelEv, 1
corrupted	1	UnrelEv, 1
counting	1	RelNScrEv, 1
crashed	1	RelNScrEv, 1
reposition	1	UnrelEv, 1
dreading	1	UnrelEv, 1
offers	1	RelNScrEv, 1
Moving	1	ScrEv_move_section, 1
cling	1	UnrelEv, 1
feathered	1	ScrEv_make_hair_style, 1
bugging	1	UnrelEv, 1
Throw	1	ScrEv_add_ingredients, 1
soaring	1	RelNScrEv, 1
terrifying	1	UnrelEv, 1
exploring	1	UnrelEv, 1
Keeping	1	RelNScrEv, 1
overfill	1	ScrEv_refill_tire_air, 1
stowing	1	ScrEv_stow_away_luggage, 1
surf	1	ScrEv_spend_time_train, 1
locally-owned	1	UnrelEv, 1
swamped	1	UnrelEv, 1
dreaded	1	UnrelEv, 1
freaking	1	UnrelEv, 1
Remembering	1	UnrelEv, 1
encouraged	1	UnrelEv, 1
fails	1	UnrelEv, 1
circulating	1	RelNScrEv, 1
blow-dry	1	ScrEv_dry, 1
blend	1	ScrEv_prepare_ingredients, 1
deposited	1	ScrEv_get_ticket, 1
seeking	1	ScrEv_look_for_book, 1
excavated	1	ScrEv_dig_hole, 1
vowed	1	UnrelEv, 1
deflates	1	RelNScrEv, 1
Im	1	UnrelEv, 1
reward	1	RelNScrEv, 1
guided	1	UnrelEv, 1
lets	1	UnrelEv, 1
flashing	1	RelNScrEv, 1
dulls	1	RelNScrEv, 1
confined	1	RelNScrEv, 1
accepted	1	RelNScrEv, 1
towed	1	ScrEv_take_off_preparations, 1
Listen	1	ScrEv_spend_time_bus, 1
informing	1	ScrEv_listen_crew, 1
rising	1	UnrelEv, 1
promote	1	RelNScrEv, 1
applying	1	ScrEv_put_patch/seal, 1
frighten	1	UnrelEv, 1
stumbled	1	UnrelEv, 1
bicycling	1	ScrEv_ride_bike, 1
fiddled	1	ScrEv_check_temp, 1
requested	1	ScrEv_other, 1
includes	1	UnrelEv, 1
unadvertised	1	RelNScrEv, 1
pressurized	1	UnrelEv, 1
eye-balled	1	RelNScrEv, 1
supplement	1	UnrelEv, 1
frightens	1	UnrelEv, 1
raked	1	RelNScrEv, 1
compressed	1	UnrelEv, 1
texts	1	ScrEv_make_appointment, 1
protects	1	UnrelEv, 1
irrigate	1	ScrEv_water, 1
speeding	1	RelNScrEv, 1
reflect	1	RelNScrEv, 1
encased	1	UnrelEv, 1
manuveured	1	ScrEv_other, 1
Reading	1	RelNScrEv, 1
throws	1	UnrelEv, 1
churning	1	ScrEv_other, 1
Eating	1	ScrEv_spend_time_flight, 1
leading	1	UnrelEv, 1
convinced	1	UnrelEv, 1
dispenses	1	ScrEv_get_tickets, 1
reinstalling	1	ScrEv_put_new_tire, 1
sandwiched	1	UnrelEv, 1
reassembled	1	ScrEv_put_new_tire, 1
securing	1	ScrEv_tie_stakes_up, 1
refilling	1	ScrEv_refill_hole, 1
wheeling	1	ScrEv_move_section, 1
dump	1	ScrEv_add_ingredients, 1
declined	1	RelNScrEv, 1
reside	1	UnrelEv, 1
decline	1	ScrEv_talk_haircut, 1
overlook	1	ScrEv_check_luggage, 1
rocking	1	UnrelEv, 1
rip	1	UnrelEv, 1
lodged	1	RelNScrEv, 1
exiting	1	RelNScrEv, 1
sweating	1	UnrelEv, 1
bounced	1	UnrelEv, 1
deforesting	1	UnrelEv, 1
tends	1	UnrelEv, 1
drifted	1	RelNScrEv, 1
barfed	1	RelNScrEv, 1
succumbed	1	UnrelEv, 1
embarassed	1	UnrelEv, 1
consist	1	UnrelEv, 1
Digging	1	ScrEv_dig_hole, 1
wouldput	1	ScrEv_place_root, 1
grouped	1	UnrelEv, 1
Fertilize	1	ScrEv_place_fertilizers, 1
Calling	1	ScrEv_other, 1
suffers	1	UnrelEv, 1
towel-drying	1	ScrEv_dry, 1
squeezing	1	ScrEv_put_new_tire, 1
fast-paced	1	UnrelEv, 1
gripping	1	UnrelEv, 1
swirled	1	ScrEv_add_ingredients, 1
shoved	1	ScrEv_stow_away_luggage, 1
planing	1	Evoking, 1
reinflated	1	ScrEv_refill_tire_air, 1
linger	1	RelNScrEv, 1
thinning	1	ScrEv_cut, 1
dripping	1	UnrelEv, 1
locking	1	UnrelEv, 1
attend	1	UnrelEv, 1
restrain	1	RelNScrEv, 1
landings	1	ScrEv_landing, 1
related	1	UnrelEv, 1
Flustered	1	UnrelEv, 1
pours	1	UnrelEv, 1
segregated	1	UnrelEv, 1
biting	1	UnrelEv, 1
diminish	1	UnrelEv, 1
squealing	1	RelNScrEv, 1
faints	1	UnrelEv, 1
bough	1	ScrEv_get_tree, 1
snacking	1	ScrEv_spend_time_flight, 1
topple	1	RelNScrEv, 1
penetrate	1	RelNScrEv, 1
married	1	UnrelEv, 1
acquired	1	ScrEv_get_groceries, 1
closes	1	RelNScrEv, 1
shoving	1	ScrEv_stow_away_luggage, 1
narrowed	1	UnrelEv, 1
thumbed	1	RelNScrEv, 1
coordinated	1	RelNScrEv, 1
layed	1	ScrEv_look_for_book, 1
recline	1	UnrelEv, 1
disagree	1	UnrelEv, 1
banging	1	RelNScrEv, 1
obtain	1	RelNScrEv, 1
dances	1	UnrelEv, 1
loses	1	RelNScrEv, 1
ripped	1	UnrelEv, 1
swear	1	UnrelEv, 1
Grease	1	ScrEv_grease_cake_tin, 1
crave	1	UnrelEv, 1
